,x1,x2,x3,x4,x5,x6,x9
x1,0.0,1.110629482838978,0.43643532851784084,1.1166376032802114,0.4237060182712496,1.4304364615154597,0.43062262071904595
x2,1.110629482838978,0.0,0.6996527748143198,1.3798550495766904,0.6869234645677285,1.6936539078119386,0.6938400670155248
x3,0.43643532851784084,0.6996527748143198,0.0,0.6918276903599604,0.012729310246591262,1.0056265485952087,0.005812707798794899
x4,1.1166376032802114,1.3798550495766904,0.6918276903599604,0.0,0.6929315850089618,1.6858288233575793,0.6860149825611654
x5,0.4237060182712496,0.6869234645677285,0.012729310246591262,0.6929315850089618,0.0,1.0067304432442101,0.0069166024477963625
x6,1.4304364615154597,1.6936539078119386,1.0056265485952087,1.6858288233575793,1.0067304432442101,0.0,0.9998138407964138
x9,0.43062262071904595,0.6938400670155248,0.005812707798794899,0.6860149825611654,0.0069166024477963625,0.9998138407964138,0.0
